================================================================================
Started       : 2026-04-22T17:50:03
Grid          : 4 rows x 5 cols
Students      : 20
Attention mode: equitable
Iterations    : 9999
--------------------------------------------------------------------------------
[1326]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1327]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9998
[1328]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9964
[1329]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9972
[1330]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1331]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9993
[1332]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9980
[1333]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9999
[1334]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9979
[1335]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1336]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1337]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9986
[1338]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9933
[1339]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9996
[1340]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1341]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9955
[1342]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9987
[1343]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1344]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9993
[1345]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9991
[1346]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1347]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1348]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1349]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1350]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9993
[1351]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1352]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1353]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9997
[1354]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9958
[1355]  knowledge=1.0000  attention=0.0005  distractors=20/20  challenge=0.9954
[1356]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9958
[1357]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9960
[1358]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9975
[1359]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9970
[1360]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9921
[1361]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9955
[1362]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1363]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9995
[1364]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1365]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9970
[1366]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1367]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9992
[1368]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9951
[1369]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9973
[1370]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9959
[1371]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1372]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9944
[1373]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9996
[1374]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9972
[1375]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1376]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9991
[1377]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1378]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1379]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1380]  knowledge=1.0000  attention=0.0001  distractors=20/20  challenge=0.9998
[1381]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1382]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9953
[1383]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9939
[1384]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9946
[1385]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9951
[1386]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9950
[1387]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1388]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1389]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9963
[1390]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9976
[1391]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9982
[1392]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1393]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9974
[1394]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9987
[1395]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1396]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1397]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9976
[1398]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9935
[1399]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9939
[1400]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9924
[1401]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9912
[1402]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9894
[1403]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9907
[1404]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9928
[1405]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9966
[1406]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9965
[1407]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1408]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1409]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1410]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9997
[1411]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1412]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9964
[1413]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9998
[1414]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1415]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1416]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9992
[1417]  knowledge=1.0000  attention=0.0001  distractors=20/20  challenge=1.0000
[1418]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1419]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9987
[1420]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9989
[1421]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9985
[1422]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1423]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1424]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9983
[1425]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9944
[1426]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9960
[1427]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1428]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9978
[1429]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9994
[1430]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1431]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9987
[1432]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1433]  knowledge=1.0000  attention=0.0002  distractors=20/20  challenge=0.9992
[1434]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1435]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1436]  knowledge=1.0000  attention=0.0001  distractors=20/20  challenge=1.0000
[1437]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9988
[1438]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1439]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9959
[1440]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9981
[1441]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9916
[1442]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9935
[1443]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9972
[1444]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9954
[1445]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9963
[1446]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9980
[1447]  knowledge=1.0000  attention=0.0003  distractors=20/20  challenge=1.0000
[1448]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9989
[1449]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9995
[1450]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1451]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1452]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9983
[1453]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1454]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1455]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1456]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1457]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9997
[1458]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9999
[1459]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1460]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9977
[1461]  knowledge=1.0000  attention=0.0001  distractors=20/20  challenge=1.0000
[1462]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9972
[1463]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9991
[1464]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1465]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1466]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1467]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1468]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1469]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1470]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1471]  knowledge=1.0000  attention=0.0003  distractors=20/20  challenge=1.0000
[1472]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1473]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1474]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1475]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1476]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9971
[1477]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9974
[1478]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1479]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9977
[1480]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9959
[1481]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9992
[1482]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9977
[1483]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9996
[1484]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1485]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9988
[1486]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1487]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9972
[1488]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9970
[1489]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9993
[1490]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1491]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1492]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9978
[1493]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1494]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9996
[1495]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9959
[1496]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9968
[1497]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9973
[1498]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1499]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9946
[1500]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9982
[1501]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9997
[1502]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1503]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1504]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9977
[1505]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1506]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1507]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1508]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1509]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9999
[1510]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9990
[1511]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9994
[1512]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1513]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1514]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9985
[1515]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9990
[1516]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1517]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1518]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1519]  knowledge=1.0000  attention=0.0005  distractors=20/20  challenge=0.9977
[1520]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9933
[1521]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9992
[1522]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9952
[1523]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9930
[1524]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9970
[1525]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9967
[1526]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1527]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9957
[1528]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9968
[1529]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9968
[1530]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9992
[1531]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1532]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1533]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1534]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1535]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1536]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9999
[1537]  knowledge=1.0000  attention=0.0001  distractors=20/20  challenge=1.0000
[1538]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1539]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9998
[1540]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1541]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9965
[1542]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1543]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1544]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9980
[1545]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9996
[1546]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1547]  knowledge=1.0000  attention=0.0002  distractors=20/20  challenge=0.9944
[1548]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9992
[1549]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1550]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9969
[1551]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9968
[1552]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9982
[1553]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1554]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1555]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1556]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9964
[1557]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9985
[1558]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9993
[1559]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1560]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9949
[1561]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9961
[1562]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9973
[1563]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9963
[1564]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9962
[1565]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9932
[1566]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9937
[1567]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9908
[1568]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9935
[1569]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9869
[1570]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9864
[1571]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9912
[1572]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9910
[1573]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9858
[1574]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9916
[1575]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9885
[1576]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9853
[1577]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9844
[1578]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9867
[1579]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9884
[1580]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9871
[1581]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9919
[1582]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9916
[1583]  knowledge=1.0000  attention=0.0004  distractors=20/20  challenge=0.9922
[1584]  knowledge=1.0000  attention=0.0001  distractors=20/20  challenge=0.9980
[1585]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9954
[1586]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9938
[1587]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9938
[1588]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9958
[1589]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9925
[1590]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9911
[1591]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9904
[1592]  knowledge=1.0000  attention=0.0002  distractors=20/20  challenge=0.9900
[1593]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9837
[1594]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9823
[1595]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9813
[1596]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9790
[1597]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9866
[1598]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9884
[1599]  knowledge=1.0000  attention=0.0001  distractors=20/20  challenge=0.9933
[1600]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9979
[1601]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9949
[1602]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9996
[1603]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1604]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1605]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9990
[1606]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9997
[1607]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9993
[1608]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1609]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9993
[1610]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9974
[1611]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1612]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1613]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1614]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1615]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1616]  knowledge=1.0000  attention=0.0002  distractors=20/20  challenge=1.0000
[1617]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9977
[1618]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1619]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1620]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1621]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1622]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9988
[1623]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1624]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1625]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1626]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1627]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1628]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1629]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1630]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1631]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1632]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1633]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1634]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9996
[1635]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1636]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1637]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1638]  knowledge=1.0000  attention=0.0004  distractors=20/20  challenge=0.9996
[1639]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1640]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1641]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1642]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9981
[1643]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1644]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9989
[1645]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1646]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9972
[1647]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9958
[1648]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9959
[1649]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9970
[1650]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9968
[1651]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9965
[1652]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9967
[1653]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9957
[1654]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9992
[1655]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1656]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9975
[1657]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9975
[1658]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1659]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1660]  knowledge=1.0000  attention=0.0001  distractors=20/20  challenge=0.9987
[1661]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1662]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9982
[1663]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9990
[1664]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1665]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1666]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1667]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9999
[1668]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1669]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1670]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
[1671]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=0.9993
[1672]  knowledge=1.0000  attention=0.0000  distractors=20/20  challenge=1.0000
